Title,Description,Link
In Pictures | Latest News & Updates | BBC News,"Get all the latest news, live updates and content about In Pictures from across the BBC.",https://www.bbc.com//news/in_pictures
BBC Verify | Latest News & Updates | BBC News,"Get all the latest news, live updates and content about BBC Verify from across the BBC.",https://www.bbc.com//news/reality_check
"BBC Sport - Scores, Fixtures, News - Live Sport","Sports news and live sports coverage including scores, results, video, audio and analysis on Football, F1, Cricket, Rugby Union and all other UK sports.",https://www.bbc.com//sport
"BBC Business | Economy, Tech, AI, Work, Personal Finance, Market news","BBC Business brings you the latest in Business news and coverage from around the world, including tech, personal finance, companies, employment, the economy and more",https://www.bbc.com//business
BBC Business | Future of Business,"BBC Business brings you the latest news and coverage exploring the future of business from around the world, from digital disruption to the landscape of business advancement, growth, and sustainability",https://www.bbc.com//business/future-of-business
Technology of Business | Latest News & Updates | BBC News,"Get all the latest news, live updates and content about Technology of Business from across the BBC.",https://www.bbc.com//business/technology-of-business
BBC Business | Work Culture,BBC Business brings you the latest news and global analysis for business leaders today – from trending news stories with a global perspective to insights from thought leaders around the world.,https://www.bbc.com//business/c-suite
"BBC Innovation | Technology, Health, Environment, AI","BBC Innovation brings you the latest in Technology news and coverage from around the world, including health, environment, AI, and more",https://www.bbc.com//innovation
BBC Innovation | Technology,BBC Innovation brings you the latest in Technology news and coverage from around the world,https://www.bbc.com//innovation/technology
BBC Innovation | Science & Health,BBC Innovation brings you the latest in Science and health news and coverage from around the world,https://www.bbc.com//innovation/science
BBC Innovation | Artificial Intelligence,BBC Innovation brings you the latest in Technology news and coverage from around the world,https://www.bbc.com//innovation/artificial-intelligence
"BBC Culture | Arts, Film & TV, Reviews, Books, Music, Style","BBC Culture brings you the latest in Arts and Culture news and coverage from around the world, including film and TV reviews, books, art, music, style and more",https://www.bbc.com//culture
BBC Culture | Film & TV,BBC Culture brings you the latest film & TV news and coverage from around the world,https://www.bbc.com//culture/film-tv
BBC Culture | Music,BBC Culture brings you the latest music news and coverage from around the world,https://www.bbc.com//culture/music
BBC Culture | Art & Design,BBC Culture brings you the latest art and design news and coverage from around the world,https://www.bbc.com//culture/art
BBC Culture | Style,BBC Culture brings you the latest style news and coverage from around the world,https://www.bbc.com//culture/style
BBC Culture | Books,BBC Culture brings you the latest books news and coverage from around the world,https://www.bbc.com//culture/books
Entertainment & Arts | Latest News & Updates | BBC News,"Get all the latest news, live updates and content about Entertainment & Arts from across the BBC.",https://www.bbc.com//culture/entertainment-news
"BBC Travel | Food & drink, History, Destinations, Road trips","BBC Travel brings you the latest travel news and coverage from around the world, including culture, identity, food & drink, sustainability, adventure, experiences, destinations and more",https://www.bbc.com//travel
BBC Travel | Destinations,BBC Travel brings you the latest Destination guides from around the world,https://www.bbc.com//travel/destinations
BBC Travel | Destinations | Africa,BBC Travel brings you the latest articles and guides to Africa,https://www.bbc.com//travel/destinations/africa
BBC Travel | Destinations | Antarctica,BBC Travel brings you the latest articles and guides to Antarctica,https://www.bbc.com//travel/destinations/antarctica
BBC Travel | Destinations | Asia,BBC Travel brings you the latest articles and guides to Asia,https://www.bbc.com//travel/destinations/asia
BBC Travel | Destinations | Australia and Pacific,BBC Travel brings you the latest articles and guides to Australia and Pacific,https://www.bbc.com//travel/destinations/australia-and-pacific
BBC Travel | Destinations | Caribbean & Bermuda,BBC Travel brings you the latest articles and guides to the Caribbean & Bermuda,https://www.bbc.com//travel/destinations/caribbean
BBC Travel | Destinations | Central America,BBC Travel brings you the latest articles and guides to Central America,https://www.bbc.com//travel/destinations/central-america
BBC Travel | Destinations | Europe,BBC Travel brings you the latest articles and guides to Europe,https://www.bbc.com//travel/destinations/europe
BBC Travel | Destinations | Middle East,BBC Travel brings you the latest articles and guides to the Middle East,https://www.bbc.com//travel/destinations/middle-east
BBC Travel | Destinations | North America,BBC Travel brings you the latest articles and guides to North America,https://www.bbc.com//travel/destinations/north-america
BBC Travel | Destinations | South America,BBC Travel brings you the latest articles and guides to South America,https://www.bbc.com//travel/destinations/south-america
BBC Travel | Worlds Table,"BBC Travel Worlds Table series is changing the way the world thinks about food, through the past, present and future.",https://www.bbc.com//travel/worlds-table
BBC Travel | Culture & Experiences,BBC Travel brings you the latest Culture & Experiences coverage from around the world,https://www.bbc.com//travel/cultural-experiences
BBC Travel | Adventures,BBC Travel brings you the latest Adventure Travel coverage from around the world,https://www.bbc.com//travel/adventures
BBC Travel | The SpecialList,The SpecialList series helps you see the world through the eyes of local experts and tastemakers in guides to the most popular and emerging destinations across the globe,https://www.bbc.com//travel/specialist
"BBC Earth | Environment, Climate Change, AI, Food, Health, Social, & Technology","As we face the world’s greatest environmental challenges, BBC Earth brings you solutions in psychology, food, climate change, health, social trends, and technology that can make the world a more sustainable place.",https://www.bbc.com//future-planet
BBC Earth | Natural Wonders,BBC Earth brings you the latest coverage of Natural Wonders from around the world,https://www.bbc.com//future-planet/natural-wonders
BBC Earth | Weather & Science,BBC Earth brings you the latest Weather and Science solutions coverage from around the world,https://www.bbc.com//future-planet/weather-science
BBC Earth | Climate Solutions,BBC Earth brings you the latest Climate solutions coverage from around the world,https://www.bbc.com//future-planet/solutions
BBC Earth | Sustainable Business,BBC Earth brings you the latest Sustainable Business coverage from around the world,https://www.bbc.com//future-planet/sustainable-business
BBC Earth | Green Living,BBC Earth brings you the latest Green Living coverage from around the world,https://www.bbc.com//future-planet/green-living
BBC Video - World class video news and storytelling from around the world.,Watch some of the award winning video journalism and features from the BBC,https://www.bbc.com//video
BBC Live & Breaking World and U.S. News,Live journalism from around the world,https://www.bbc.com//live
BBC Live & Breaking World and U.S. News,Live News journalism from around the world,https://www.bbc.com//live/news
BBC Live & Breaking World and U.S. Sport News,Live Sport journalism from around the world,https://www.bbc.com//live/sport
"BBC Home - Breaking News, World News, US News, Sports, Business, Innovation, Climate, Culture, Travel, Video & Audio","Visit BBC for trusted reporting on the latest world and US news, sports, business, climate, innovation, culture and much more.",https://www.bbc.com//
"BBC Sport - Scores, Fixtures, News - Live Sport","Sports news and live sports coverage including scores, results, video, audio and analysis on Football, F1, Cricket, Rugby Union and all other UK sports.",https://www.bbc.com//sport
BBC Video - World class video news and storytelling from around the world.,Watch some of the award winning video journalism and features from the BBC,https://www.bbc.com//video
BBC Sounds - Music. Radio. Podcasts,"Listen without limits, with BBC Sounds. Catch the latest music tracks, discover binge-worthy podcasts, or listen to radio shows - all whenever you want.",https://www.bbc.co.uk/sounds?src_origin=BBCS_BBC
BBC Weather - Home,"Latest weather conditions and forecasts for the UK and the world. Includes up to 14-days of hourly forecast information, warnings, maps, and the latest editorial analysis and videos from the BBC Weather Centre.",https://www.bbc.com/weather
Russia blames Ukraine as Belgorod apartments collapse after blast,At least two people are said to have been killed after a section of a 10-storey block collapsed in Belgorod.,https://www.bbc.com//news/world-europe-68998913
"UK ban on selling arms to Israel would strengthen Hamas, says Cameron",Foreign Secretary David Cameron tells the BBC the UK should focus on getting humanitarian aid into Gaza.,https://www.bbc.com//news/uk-politics-68999212
Russia blames Ukraine as Belgorod apartments collapse after blast,At least two people are said to have been killed after a section of a 10-storey block collapsed in Belgorod.,https://www.bbc.com//news/world-europe-68998913
"UK ban on selling arms to Israel would strengthen Hamas, says Cameron",Foreign Secretary David Cameron tells the BBC the UK should focus on getting humanitarian aid into Gaza.,https://www.bbc.com//news/uk-politics-68999212
"Russians simply walked in, Ukraine troops in Kharkiv tell BBC",The BBC's Jonathan Beale meets front-line soldiers battling Russia's new incursion in north-east Ukraine.,https://www.bbc.com//news/articles/c72p0xx410xo
Virginia Commonwealth University students walk out of graduation,"Dozens of VCU grads left during Gov Glenn Youngkin's speech, in part over his comments on campus protests.",https://www.bbc.com//news/world-us-canada-68996066
Trump trial fans show up for 'spectacle' and 'to witness history',Dozens stand in line in the early morning for a glimpse at the first criminal trial of a former US president.,https://www.bbc.com//news/world-us-canada-68991796
Roger Corman: The Little Shop of Horrors cult B-movie director dies aged 98 - BBC News,"Jack Nicholson, Charles Bronson and Robert De Niro were some of the actors whose careers he helped develop.",https://www.bbc.com//news/entertainment-arts-17127556
How Kendrick Lamar and Drake changed rap beefs forever,Rapid-fire releases and fast pace of modern life elevate diss war to levels unparalleled in hip-hop history.,https://www.bbc.com//news/world-us-canada-68993672
Chang'e-6 is just the tip of China's ambitions for the Solar System,China's Chang'e-6 mission is intended to bring back lunar samples but is also a stepping stone to much more ambitious space exploration.,https://www.bbc.com//future/article/20240510-change-6-is-just-the-tip-of-chinas-space-ambitions
In pictures: Top moments from Eurovision Song Contest 2024,"Skimpy costumes, wacky performances and furious flag-waving... it can only be Eurovision.",https://www.bbc.com//news/articles/cv2dy69jm6no
Alok Shukla wins prize for Hasdeo Aranya forest campaign,Alok Shukla has spent years fighting to protect a key Indian forest from mining companies.,https://www.bbc.com//news/articles/cyxepvdewkno
China is still harassing dissidents who fled in the 1990s,"Yan Xiong escaped from China in 1992, but he and other dissidents are still being targeted by Beijing.",https://www.bbc.com//news/articles/crgy7xypwj8o
Harry and Meghan visit Lagos school on final day of Nigeria tour,Prince Harry played basketball with a group of school students in Nigeria's most populated city.,https://www.bbc.com//news/world-africa-68999815
Arvind Kejriwal: India court grants bail to Delhi leader,The Delhi chief minister was arrested in March in a corruption case - he denies the allegations.,https://www.bbc.com//news/world-asia-india-68767574
Domestic tourism soars in China but foreigners stay away,Foreign visitor numbers are sharply down amid concerns about the political environment.,https://www.bbc.com//news/world-asia-china-68982645
China is still harassing dissidents who fled in the 1990s,"Yan Xiong escaped from China in 1992, but he and other dissidents are still being targeted by Beijing.",https://www.bbc.com//news/articles/crgy7xypwj8o
Man who received first pig kidney transplant dies aged 62,The US hospital which carried out the operation said Rick Slayman's death was not a result of the transplant.,https://www.bbc.com//news/articles/c4n1l9g2wn9o
Kashmir: Why Modi's BJP is not fighting elections in the Himalayan region,This is the first general election since India ended the special status of Kashmir in 2019.,https://www.bbc.com//news/world-asia-india-68968593
"Shein suppliers still working 75-hour weeks, report says",A Swiss pressure group says some staff at Shein suppliers are still working excessive overtime.,https://www.bbc.com//news/articles/cg67w73nxqxo
Harry and Meghan visit Lagos school on final day of Nigeria tour,Prince Harry played basketball with a group of school students in Nigeria's most populated city.,https://www.bbc.com//news/world-africa-68999815
Watch: Northern Lights captured glowing over Europe,"Time-lapse videos show swirls of green, pink and scarlet moving across and lighting up the night sky.",https://www.bbc.com//news/uk-68994265
Djokovic greets fans with a helmet after being hit by bottle,The tennis player was accidentally struck in the head with a hard bottle that fell from a fan's backpack.,https://www.bbc.com//news/world-europe-68994908
A visit to one of Antarctica's stunning penguin colonies,Marc Cieslak finds out how gentoo penguins are adapting to a warming climate.,https://www.bbc.com//reel/video/p0hwrqms/a-visit-to-one-of-antarctica-s-stunning-penguin-colonies
Israeli ambassador shreds UN charter with tiny shredder,Gilad Erdan condemned the passing of a resolution enhancing Palestine's rights within the organisation.,https://www.bbc.com//news/world-us-canada-68994032
What to expect from Michael Cohen at Trump's hush-money trial,"The BBC's Nada Tawfik looks ahead to Monday, when Donald Trump's former lawyer witll take the stand.",https://www.bbc.com//news/world-us-canada-68987628
Red squirrels: Island fights back invasion by their grey cousins,A conservationist is on a mission to keep a Welsh island a sanctuary for native red squirrels.,https://www.bbc.com//news/videos/cnl4nrl5qlro
Is social media worth paying for?,"As Twitter and Facebook both now offer paid subscription, what impact is it having?",https://www.bbc.com//news/business-68977522
In pictures: Northern Lights dazzle around the world,"The aurora borealis was visible around the world on Friday night, stunning photographers everywhere.",https://www.bbc.com//news/in-pictures-68995685
"UK ban on selling arms to Israel would strengthen Hamas, says Cameron",Foreign Secretary David Cameron tells the BBC the UK should focus on getting humanitarian aid into Gaza.,https://www.bbc.com//news/uk-politics-68999212
"UK arms exports change would make Hamas stronger, says Cameron",The UK's foreign secretary has said there are no plans to copy the US and potentially stop some arms sales to Israel.,https://www.bbc.com//news/uk-68998809
Foreign Office investigates Hamas claim British-Israeli hostage killed in Gaza,"British-Israeli Nadav Popplewell, 51, died of wounds sustained weeks ago, the Palestinian group claims.",https://www.bbc.com//news/world-middle-east-68998654
Israel Gaza war: More Rafah evacuations as Israel steps up operations,The Israeli military tells thousands of Palestinians to leave the city as it expands its military operation.,https://www.bbc.com//news/articles/cer3mr09vzxo
Russia blames Ukraine as Belgorod apartments collapse after blast,At least two people are said to have been killed after a section of a 10-storey block collapsed in Belgorod.,https://www.bbc.com//news/world-europe-68998913
"Russians simply walked in, Ukraine troops in Kharkiv tell BBC",The BBC's Jonathan Beale meets front-line soldiers battling Russia's new incursion in north-east Ukraine.,https://www.bbc.com//news/articles/c72p0xx410xo
Russian apartment block collapses explosion,"At least 17 people have been injured in Russia's city of Belgorod, near the border with Ukraine.",https://www.bbc.com//news/world-europe-68998812
Ukraine: Hundreds flee Kharkiv area after Russian cross-border attack,Evacuations are under way in the Kharkiv area as fighting continues after Friday's surprise incursions.,https://www.bbc.com//news/world-europe-68994877
Man who received first pig kidney transplant dies aged 62,The US hospital which carried out the operation said Rick Slayman's death was not a result of the transplant.,https://www.bbc.com//news/articles/c4n1l9g2wn9o
Trump trial fans show up for 'spectacle' and 'to witness history',Dozens stand in line in the early morning for a glimpse at the first criminal trial of a former US president.,https://www.bbc.com//news/world-us-canada-68991796
Virginia Commonwealth University students walk out of graduation,"Dozens of VCU grads left during Gov Glenn Youngkin's speech, in part over his comments on campus protests.",https://www.bbc.com//news/world-us-canada-68996066
"Thousands told to evacuate due to British Columbia, Canada wildfire","Fort McMurray residents in neighbouring Alberta, Canada are also under an evacuation alert due to a blaze.",https://www.bbc.com//news/world-us-canada-68996062
Alok Shukla wins prize for Hasdeo Aranya forest campaign,Alok Shukla has spent years fighting to protect a key Indian forest from mining companies.,https://www.bbc.com//news/articles/cyxepvdewkno
China is still harassing dissidents who fled in the 1990s,"Yan Xiong escaped from China in 1992, but he and other dissidents are still being targeted by Beijing.",https://www.bbc.com//news/articles/crgy7xypwj8o
Afghanistan: Hundreds feared dead in Baghlan and Takhar flooding,"More than 100 people are injured, according to officials, as torrents of water sweep through entire villages.",https://www.bbc.com//news/articles/c4n1wze72kdo
Malaysia football: Mystery attacks on players overshadow season start,"Three members of the national team suffer separate assaults, leaving police and fans baffled.",https://www.bbc.com//news/world-asia-68994876
Nasa shows what it's like inside a black hole,A black hole is a region of space with such strong gravity not even light can escape.,https://www.bbc.com//news/science-environment-68991593
Sydney's tree wars: Greed and harbour views fuel vandalism,"Hundreds of trees have recently been killed, conveniently exposing multi-million dollar views.",https://www.bbc.com//news/world-australia-68871869
"Australia tries to stop a violence against women 'epidemic', starting with schools","As the nation reels from the Bondi Junction stabbings, what can be done to shift behaviour?",https://www.bbc.com//news/world-australia-68989354
"T20 World Cup 2024: Full squads including England, India & Australia - BBC Sport",Look at who each of the 20 teams involved in the 2024 Men's T20 World Cup have named in their squads.,https://www.bbc.com//sport/cricket/articles/cne93vemvreo
Australia commits to gas beyond 2050 despite climate warnings,The policy comes despite global calls to drastically phase out fossil fuels to reach climate targets.,https://www.bbc.com//news/articles/cjq5gky4e5no
Thunderstorm weather warnings follow hottest day of the year,"If you like the sunshine enjoy it while you can, as rain and storms are set to return.",https://www.bbc.com//news/articles/cll451q4l55o
"'My mistakes are my own,' says Zahawi on tax affairs",Former Chancellor Nadhim Zahawi has told the BBC he paid nearly £5m to authorities to settle his tax affairs.,https://www.bbc.com//news/uk-68998810
"UK ban on selling arms to Israel would strengthen Hamas, says Cameron",Foreign Secretary David Cameron tells the BBC the UK should focus on getting humanitarian aid into Gaza.,https://www.bbc.com//news/uk-politics-68999212
"UK arms exports change would make Hamas stronger, says Cameron",The UK's foreign secretary has said there are no plans to copy the US and potentially stop some arms sales to Israel.,https://www.bbc.com//news/uk-68998809
"UK ban on selling arms to Israel would strengthen Hamas, says Cameron",Foreign Secretary David Cameron tells the BBC the UK should focus on getting humanitarian aid into Gaza.,https://www.bbc.com//news/uk-politics-68999212
Foreign Office investigates Hamas claim British-Israeli hostage killed in Gaza,"British-Israeli Nadav Popplewell, 51, died of wounds sustained weeks ago, the Palestinian group claims.",https://www.bbc.com//news/world-middle-east-68998654
Essex architect first woman to complete double desert marathon event,"Philippa Morris says she went from ""complete isolation"" to people congratulating her.",https://www.bbc.com//news/articles/c51n40vp800o
Israel Gaza war: More Rafah evacuations as Israel steps up operations,The Israeli military tells thousands of Palestinians to leave the city as it expands its military operation.,https://www.bbc.com//news/articles/cer3mr09vzxo
Tunisia lawyer Sonia Dahmani arrested during live broadcast,There has been growing criticism on the restrictions on free speech under President Kais Saied.,https://www.bbc.com//news/articles/c4n1jwel080o
Sudan conflict: Two children killed as bomb falls near Darfur hospital - MSF,The battle for control of the western city of El Fasher has intensified over the last few days.,https://www.bbc.com//news/articles/c51n5lppw8vo
"Ghana, Nigeria and the quest for UK looted treasure",Artefacts looted by the British in the colonial era are now  back in Ghana and are on public view.,https://www.bbc.com//news/articles/cd1353v5p5xo
How crops are being disaster-proofed,Scientists are creating hardier crops by cross-breeding wild varities and tweaking crop genes.,https://www.bbc.com//news/articles/c99z7wwq1lgo
Championship play-offs LIVE: Norwich City v Leeds United & West Brom v Southampton score & live text - BBC Sport,Follow live text & score updates as Norwich City face Leeds and West Brom take on Southampton in the Championship play-offs first leg fixtures.,https://www.bbc.com/sport/football/live/cxwv1ge7vp8t?src_origin=BBCS_BBC
Is social media worth paying for?,"As Twitter and Facebook both now offer paid subscription, what impact is it having?",https://www.bbc.com//news/business-68977522
Grünheide: Tesla factory protesters clash with police in Germany,Protesters opposed to the expansion of the site have clashed with police.,https://www.bbc.com//news/articles/cv2j0v237vko
UK exits recession with fastest growth in two years,The economy grew by a stronger than expected 0.6% in the first three months of the year.,https://www.bbc.com//news/business-68983741
Sunak says it'll take time for people to feel better,"The prime minister says ""there is more work to do"" as the UK emerges from recession.",https://www.bbc.com//news/articles/cmm3gzz1dj3o
The photographer capturing 'stranger portraits',"Mitchel Lucas' videos of ""strangers"" in Bristol has proven a hit on TikTok.",https://www.bbc.com//news/articles/cv2j18le9e3o
How sci-fi writer JG Ballard's computer poems predicted ChatGPT,"In the 1970s, science fiction writer JG Ballard was intrigued by the growing capabilities of computers – so used one to compose poems. They were a first step on the road to ChatGPT.",https://www.bbc.com//future/article/20240510-how-sci-fi-writer-jg-ballards-computer-poems-predicted-chatgpt
Ros Atkins on... How different countries protect children online,BBC Analysis editor Ros Atkins looks at what what is being done to prevent minors seeing harmful content.,https://www.bbc.com//news/technology-68994263
Test-at-home kit for cancer patients approved for use,Patients say the device allows them to reduce the number of hospital visits involved in cancer care.,https://www.bbc.com//news/technology-68972855
Roger Corman: The Little Shop of Horrors cult B-movie director dies aged 98 - BBC News,"Jack Nicholson, Charles Bronson and Robert De Niro were some of the actors whose careers he helped develop.",https://www.bbc.com//news/entertainment-arts-17127556
Baftas TV Awards 2024 live: Stars line red carpet ahead of awards ceremony - BBC News,Nominees arrive at London's Royal Festival Hall for the biggest night in British television.,https://www.bbc.com/news/live/entertainment-arts-68979346?src_origin=BBCS_BBC
Eurovision 2024: Switzerland's Nemo wins as UK comes 18th,Nemo becomes the first non-binary artist to win Eurovision with their song The Code.,https://www.bbc.com//news/articles/c03drw23zewo
Joost Klein: Dutch contestant disqualified from Eurovision Song Contest,"The singer, Joost Klein, had been among the favourites to win the contest in Malmö, Sweden.",https://www.bbc.com//news/entertainment-arts-68993726
Jarlath Burns: No changes to football championship during my term - GAA president - BBC Sport,GAA president Jarlath Burns says he will not be tinkering with the football championship structure during his three-year term.,https://www.bbc.com//sport/articles/c2e0jgl1me9o
Novak Djokovic out of Italian open after defeat by Alejandro Tabilo - BBC Sport,World number one Novak Djokovic is out of the Italian Open after losing to Chile's Alejandro Tabilo in straight sets.,https://www.bbc.com//sport/tennis/articles/c51n4jej3g7o
'I'm in shock' - English teenager Gill breaks 45-year-old record - BBC Sport,English 17-year-old Phoebe Gill runs an astonishing 800 metres time of one minute 57.86 seconds at the Belfast Irish Milers Meet to break the European Under-18 record of 1:59.65 set by East Germanyâs Marion Geissler-HÃ¼bner in 1979.,https://www.bbc.com//sport/athletics/videos/c9wz9xyexk3o
Women's FA Cup final: Ella Toone opens the scoring with screamer - BBC Sport,Watch as Ella Toone scores a screamer to put Manchester United into the lead against Tottenham Hotspur in the Women's FA Cup final at Wembley.,https://www.bbc.com//sport/videos/c03drxzgr46o
The Essential List,,https://cloud.email.bbc.com/SignUp10_08?&at_bbc_team=studios&at_medium=display&at_objective=acquisition&at_ptr_type=&at_ptr_name=bbc.comhp&at_format=Module&at_link_origin=homepage&at_campaign=essentiallist&at_campaign_type=owned
US Election Unspun,,https://cloud.email.bbc.com/US_Election_Unspun_newsletter_signup?&at_bbc_team=studios&at_medium=display&at_objective=acquisition&at_ptr_type=&at_ptr_name=bbc.comhp&at_format=Module&at_link_origin=homepage&at_campaign=uselectionunspun&at_campaign_type=owned
In History Newsletter,,https://cloud.email.bbc.com/InHistory_newsletter_signup?&at_bbc_team=studios&at_medium=display&at_objective=acquisition&at_ptr_type=&at_ptr_name=bbc.comhp&at_format=Module&at_link_origin=homepage&at_campaign=inhistory&at_campaign_type=owned
In pictures: Northern Lights dazzle around the world,"The aurora borealis was visible around the world on Friday night, stunning photographers everywhere.",https://www.bbc.com//news/in-pictures-68995685
Afghanistan: Hundreds feared dead in Baghlan and Takhar flooding,"More than 100 people are injured, according to officials, as torrents of water sweep through entire villages.",https://www.bbc.com//news/articles/c4n1wze72kdo
African penguin: South African conservationists take legal action to save endangered species,"Every year there are fewer African penguins and soon there may be none at all, scientists warn.",https://www.bbc.com//news/articles/c4n104z0xklo
Brazil floods drive thousands from their homes,"Heavy rains wreak havoc in southern Brazil, leaving many homeless and raising fears of further chaos.",https://www.bbc.com//news/world-latin-america-68979430
Spectacular Northern Lights stun UK,"A rare solar storm made the aurora borealis visible across the UK, including across the south.",https://www.bbc.com//news/articles/c1ej1kk0d88o
Watch: Northern Lights captured glowing over Europe,"Time-lapse videos show swirls of green, pink and scarlet moving across and lighting up the night sky.",https://www.bbc.com//news/uk-68994265
Smoking ban: Why are young people still taking up smoking?,Hundreds of young people in the UK take their first puff each day. Is that why a ban is planned?,https://www.bbc.com//news/health-68992772
Nasa shows what it's like inside a black hole,A black hole is a region of space with such strong gravity not even light can escape.,https://www.bbc.com//news/science-environment-68991593
Guacachile: A time-honoured guacamole lookalike,"Known in Mexico as ""fake guacamole"", guacachile is a silky, delicious sauce made with just four ingredients – not including avocados. Can diners tell the difference?",https://www.bbc.com//travel/article/20240504-guacachile-a-time-honoured-guacamole-lookalike
"From Ancient Egypt to Roman Britain, brewers are reviving beers from the past","Beer archaeologists are peering back millennia to recreate brews from ancient Egypt, Greece and Rome using ancient methods and ingredients.",https://www.bbc.com//travel/article/20240426-from-ancient-egypt-to-roman-britain-brewers-are-reviving-beers-from-the-past
Matzah ball soup: a new take on a Jewish classic,"To embrace her Jewish heritage and Mexican upbringing, Fany Gerson adds spicy chillies, avocado, coriander and lime to her matzah ball soup – a perfect twist for a Passover Seder.",https://www.bbc.com//travel/article/20240421-matzah-ball-soup-a-new-take-on-a-jewish-classic
The ingenious wines birthed from black volcanic craters,"In Spain's Lanzarote Island, conical hollows built into layers of volcanic ash yield wines that have been created from generations of ingenuity and hard work.",https://www.bbc.com//travel/article/20240418-the-ingenious-wines-birthed-from-black-volcanic-craters
An insider's guide to San Francisco's Mission District,"Long known as the heart of the city's Latinx scene, the Mission has blossomed into a melting pot of cool. Loló co-owner Jorge Martinez Lillard shares his tips on what to do nearby.",https://www.bbc.com//travel/article/20240510-an-insiders-guide-to-san-franciscos-mission-district
Siquijor: A paradise island with a reputation for witchcraft,"The remote island of Siquijor is unique – not only in the Philippines, but the whole of South East Asia, renowned since ancient times as a centre of witchcraft, magic and folk healing.",https://www.bbc.com//travel/article/20240510-siquijor-a-paradise-island-with-a-reputation-for-witchcraft
A solution for working parents who want to travel,The Travelling Village is an ambitious new experiment uniting 19 digital nomad families for a four-month co-living and co-travelling journey across the world.,https://www.bbc.com//travel/article/20240508-a-solution-for-working-parents-who-want-to-travel
Celebrity chef Alexandre Mazzia's favourite ways to enjoy Marseille during the Olympics and beyond,"Michelin-starred chef Alexandre Mazzia will be a torchbearer when the Paris 2024 Olympics kick off in his hometown of Marseille. Here is his guide to the city, from sunsets to seafood.",https://www.bbc.com//travel/article/20240508-celebrity-chef-alexandre-mazzias-favourite-ways-to-enjoy-marseille-during-the-olympics-and-beyond
"BBC Home - Breaking News, World News, US News, Sports, Business, Innovation, Climate, Culture, Travel, Video & Audio","Visit BBC for trusted reporting on the latest world and US news, sports, business, climate, innovation, culture and much more.",https://www.bbc.com//
"BBC Home - Breaking News, World News, US News, Sports, Business, Innovation, Climate, Culture, Travel, Video & Audio","Visit BBC for trusted reporting on the latest world and US news, sports, business, climate, innovation, culture and much more.",https://www.bbc.com/
Home - BBC News,"Visit BBC News for up-to-the-minute news, breaking news, video, audio and feature stories. BBC News provides trusted World and UK news as well as local and regional perspectives. Also entertainment, business, science, technology and health news.",https://www.bbc.com//news
"BBC Sport - Scores, Fixtures, News - Live Sport","Sports news and live sports coverage including scores, results, video, audio and analysis on Football, F1, Cricket, Rugby Union and all other UK sports.",https://www.bbc.com//sport
"BBC Business | Economy, Tech, AI, Work, Personal Finance, Market news","BBC Business brings you the latest in Business news and coverage from around the world, including tech, personal finance, companies, employment, the economy and more",https://www.bbc.com//business
"BBC Innovation | Technology, Health, Environment, AI","BBC Innovation brings you the latest in Technology news and coverage from around the world, including health, environment, AI, and more",https://www.bbc.com//innovation
"BBC Culture | Arts, Film & TV, Reviews, Books, Music, Style","BBC Culture brings you the latest in Arts and Culture news and coverage from around the world, including film and TV reviews, books, art, music, style and more",https://www.bbc.com//culture
"BBC Travel | Food & drink, History, Destinations, Road trips","BBC Travel brings you the latest travel news and coverage from around the world, including culture, identity, food & drink, sustainability, adventure, experiences, destinations and more",https://www.bbc.com//travel
"BBC Earth | Environment, Climate Change, AI, Food, Health, Social, & Technology","As we face the world’s greatest environmental challenges, BBC Earth brings you solutions in psychology, food, climate change, health, social trends, and technology that can make the world a more sustainable place.",https://www.bbc.com//future-planet
BBC Video - World class video news and storytelling from around the world.,Watch some of the award winning video journalism and features from the BBC,https://www.bbc.com//video
BBC Live & Breaking World and U.S. News,Live journalism from around the world,https://www.bbc.com//live
BBC Sounds - Music. Radio. Podcasts,"Listen without limits, with BBC Sounds. Catch the latest music tracks, discover binge-worthy podcasts, or listen to radio shows - all whenever you want.",https://www.bbc.co.uk/sounds?src_origin=BBCS_BBC
BBC Weather - Home,"Latest weather conditions and forecasts for the UK and the world. Includes up to 14-days of hourly forecast information, warnings, maps, and the latest editorial analysis and videos from the BBC Weather Centre.",https://www.bbc.com/weather
"BBC Shop
– BBC Shop US","The Best of British TV and Culture. Celebrate your favourite shows: Doctor Who, Top Gear, Sherlock, and many more! Shop bestselling DVDs, Blu-rays and merchandise direct from the BBC Shop.",https://shop.bbc.com/
A few rules for us and you - Using the BBC,We want everyone to enjoy the BBC. But there are a few rules to stick to.,https://www.bbc.co.uk/usingthebbc/terms
Learn more about what we do,Everything you need to know about the workings of the BBC,https://www.bbc.co.uk/aboutthebbc
Keeping your info safe and sound,We take your privacy very seriously. And so should you.,https://www.bbc.com/usingthebbc/privacy/
Take control of your cookies,Cookies help us remember you and show you more things we think youâll like.,https://www.bbc.com/usingthebbc/cookies/
Accessibility - BBC,,https://www.bbc.co.uk/accessibility/
Contact Home | Contact the BBC,,https://www.bbc.co.uk/contact
"BBC Advertising Sales Contact - Breaking News, World News, U.S. News, Sports, Business, Innovation, Climate, Culture, Travel, Video & Audio","Visit BBC for trusted reporting on the latest world and U.S. news, sports, business, climate, innovation, culture and much more.",https://www.bbc.com/advertisingcontact
